Age,"Height, cm",Weight,Place of birth,Gold,Silver,Bronze,Total,Sport,Sex_F,Sex_M
28,171.0,54.0,162,0,0,0,0,2,1,0
24,159.0,57.0,70,0,0,0,0,5,1,0
28,177.0,62.0,24,0,0,0,0,2,1,0
33,175.0,64.0,144,0,0,0,0,2,0,1
27,165.0,100.0,92,0,1,0,1,1,1,0
36,170.0,63.0,92,0,0,0,0,13,0,1
27,153.0,63.0,61,0,0,0,0,9,1,0
30,183.0,65.0,186,0,0,0,0,2,1,0
20,190.0,72.0,172,0,0,0,0,2,0,1
24,197.0,92.0,151,0,0,0,0,6,0,1
22,200.0,93.0,46,0,0,0,0,3,0,1
24,196.0,87.0,187,0,0,0,0,16,0,1
21,180.0,90.0,7,0,0,0,0,9,0,1
26,189.0,78.0,11,0,0,0,0,6,0,1
23,167.0,50.0,32,0,0,0,0,20,1,0
17,182.0,67.0,99,0,0,0,0,6,1,0
24,159.0,53.0,94,0,0,0,0,2,1,0
22,182.0,69.0,37,0,0,0,0,3,1,0
23,168.0,70.0,37,0,0,0,0,10,1,0
20,198.0,89.0,37,1,1,1,3,6,0,1
24,180.0,80.0,37,0,0,0,0,3,1,0
24,169.0,60.0,37,0,0,0,0,2,1,0
23,169.0,61.0,37,0,0,0,0,6,1,0
25,168.0,65.0,37,0,0,0,0,3,1,0
31,171.0,62.0,92,0,0,0,0,11,1,0
29,164.0,52.0,61,0,0,0,0,1,1,0
24,178.0,92.0,11,0,0,0,0,20,0,1
22,162.0,55.0,117,0,0,0,0,4,1,0
37,168.0,52.0,61,0,0,0,0,15,1,0
22,182.0,82.0,18,0,0,0,0,6,0,1
27,176.0,65.0,108,0,0,0,0,2,0,1
38,167.0,54.0,165,0,0,0,0,7,1,0
23,173.0,59.0,159,0,0,0,0,2,1,0
20,173.0,66.0,186,0,0,0,0,6,1,0
33,176.0,58.0,183,0,0,0,0,2,1,0
21,188.0,84.0,24,0,0,0,0,6,0,1
36,196.0,95.0,2,0,0,0,0,16,0,1
21,168.0,62.0,92,0,1,1,2,6,1,0
24,169.0,57.0,92,0,0,0,0,2,0,1
27,177.0,66.0,49,0,0,0,0,8,0,1
19,169.0,68.0,187,0,0,0,0,2,1,0
23,180.0,73.0,168,0,0,0,0,6,1,0
21,186.0,69.0,168,0,0,0,0,13,0,1
22,175.0,67.0,168,0,0,0,0,9,0,1
31,188.0,116.0,24,0,0,0,0,2,0,1
21,192.0,85.0,151,0,0,0,0,2,0,1
27,184.0,75.0,49,0,0,0,0,22,0,1
21,183.0,68.0,16,0,0,0,0,2,0,1
43,170.0,83.0,49,0,0,0,0,9,0,1
25,171.0,57.0,49,0,0,0,0,9,1,0
21,177.0,57.0,167,0,0,0,0,6,1,0
28,178.0,75.0,186,0,0,0,0,2,0,1
18,165.0,58.0,141,0,0,0,0,6,1,0
20,178.0,69.0,83,0,0,0,0,2,0,1
30,186.0,96.0,54,0,0,0,0,4,0,1
29,170.0,60.0,31,0,0,0,0,2,0,1
29,163.0,55.0,186,0,0,0,0,4,0,1
26,180.0,75.0,62,0,0,0,0,14,0,1
25,163.0,65.0,62,0,0,0,0,12,1,0
29,175.0,71.0,150,0,0,0,0,6,1,0
30,161.0,52.0,92,0,0,0,0,2,1,0
29,188.0,86.0,186,0,0,0,0,2,0,1
27,178.0,68.0,129,0,0,0,0,15,0,1
30,164.0,59.0,97,0,0,0,0,10,1,0
28,182.0,74.0,97,0,0,0,0,20,0,1
21,183.0,71.0,97,0,0,0,0,6,0,1
21,194.0,74.0,174,0,0,0,0,6,0,1
32,175.0,95.0,151,0,0,0,0,20,0,1
27,184.0,71.0,151,0,0,0,0,2,0,1
19,195.0,93.0,114,0,0,0,0,2,0,1
24,170.0,61.0,42,0,0,0,0,15,0,1
31,174.0,67.0,62,0,0,0,0,13,0,1
25,194.0,84.0,70,0,0,0,0,11,0,1
29,170.0,70.0,108,0,0,0,0,20,1,0
29,177.0,64.0,89,0,0,0,0,2,1,0
33,190.0,97.0,162,0,0,0,0,32,0,1
27,183.0,80.0,144,0,0,0,0,6,0,1
27,186.0,65.0,97,0,0,0,0,16,1,0
26,176.0,84.0,187,0,0,0,0,4,0,1
37,168.0,54.0,111,0,0,0,0,2,1,0
29,163.0,72.0,29,0,0,0,0,4,1,0
23,190.0,79.0,131,0,0,0,0,2,0,1
21,163.0,65.0,189,0,0,0,0,18,1,0
25,185.0,79.0,70,0,0,0,0,6,0,1
31,175.0,75.0,70,0,0,0,0,22,0,1
22,176.0,70.0,11,0,0,0,0,11,1,0
23,180.0,70.0,32,0,0,0,0,6,1,0
23,161.0,55.0,12,0,0,0,0,9,1,0
33,188.0,72.0,66,0,0,0,0,8,0,1
25,170.0,55.0,59,0,0,0,0,2,1,0
27,175.0,73.0,97,0,0,0,0,21,0,1
27,174.0,63.0,151,0,0,0,0,16,1,0
28,167.0,46.0,94,0,0,0,0,2,1,0
29,176.0,61.0,144,0,0,0,0,22,1,0
23,159.0,50.0,38,0,0,0,0,2,1,0
28,166.0,70.0,92,0,0,0,0,11,1,0
22,166.0,70.0,92,0,0,0,0,1,1,0
23,181.0,74.0,66,0,0,0,0,6,1,0
30,160.0,54.0,55,0,0,0,0,2,0,1
19,164.0,62.0,41,0,0,0,0,2,1,0
14,168.0,68.0,113,0,0,0,0,6,1,0
25,178.0,66.0,83,0,0,0,0,4,0,1
23,179.0,105.0,184,0,0,0,0,17,0,1
25,175.0,60.0,91,0,0,0,0,2,1,0
27,180.0,84.0,83,0,0,0,0,4,0,1
23,171.0,53.0,81,0,0,0,0,2,1,0
26,185.0,77.0,81,0,0,0,0,6,0,1
27,190.0,83.0,81,0,0,0,0,3,1,0
29,186.0,80.0,92,0,0,0,0,11,0,1
19,160.0,53.0,92,0,0,0,0,6,1,0
23,170.0,59.0,92,0,0,0,0,2,1,0
28,180.0,60.0,92,0,0,0,0,2,0,1
27,177.0,79.0,92,0,0,0,0,6,0,1
18,164.0,54.0,92,0,0,0,0,6,1,0
23,179.0,62.0,92,0,0,0,0,2,0,1
23,177.0,74.0,92,0,0,0,0,4,0,1
27,151.0,49.0,186,0,0,0,0,13,1,0
34,159.0,53.0,92,0,0,0,0,16,1,0
19,160.0,67.0,96,0,0,0,0,2,0,1
16,168.0,52.0,95,0,0,0,0,6,1,0
23,164.0,54.0,24,0,0,0,0,2,1,0
21,184.0,69.0,66,0,0,0,0,2,0,1
30,181.0,61.0,111,0,0,0,0,2,0,1
22,173.0,70.0,159,0,0,0,0,14,0,1
31,163.0,50.0,11,0,0,0,0,2,1,0
27,178.0,58.0,11,0,0,0,0,2,0,1
35,158.0,54.0,58,0,0,0,0,2,1,0
28,178.0,64.0,186,0,0,0,0,20,1,0
37,182.0,68.0,34,0,0,0,0,2,0,1
39,196.0,124.0,58,0,0,0,0,2,0,1
25,172.0,58.0,108,0,0,0,0,2,1,0
32,180.0,74.0,72,0,0,0,0,15,0,1
24,178.0,80.0,37,0,0,0,0,2,1,0
34,165.0,60.0,37,0,0,0,0,12,1,0
40,179.0,86.0,37,0,0,0,0,9,0,1
20,167.0,60.0,92,0,0,0,0,10,1,0
27,170.0,65.0,92,0,0,0,0,13,0,1
25,170.0,66.0,93,0,0,0,0,4,0,1
27,183.0,85.0,66,0,0,0,0,6,0,1
36,163.0,62.0,37,0,0,0,0,10,1,0
31,177.0,74.0,37,0,0,0,0,12,0,1
19,165.0,54.0,66,0,0,0,0,6,1,0
19,177.0,70.0,37,0,0,1,1,6,1,0
26,177.0,67.0,79,0,0,0,0,2,0,1
29,167.0,57.0,92,0,0,0,0,2,0,1
30,174.0,61.0,172,0,0,0,0,11,1,0
22,160.0,58.0,37,0,0,0,0,6,1,0
28,178.0,77.0,179,0,0,0,0,16,0,1
27,188.0,75.0,93,0,0,0,0,6,0,1
24,160.0,52.0,70,0,0,0,0,1,1,0
25,165.0,60.0,83,0,0,0,0,4,0,1
25,179.0,115.0,151,0,0,0,0,2,1,0
26,174.0,66.0,187,0,0,0,0,2,1,0
21,190.0,84.0,144,0,0,0,0,6,0,1
26,198.0,90.0,66,0,0,0,0,6,0,1
22,165.0,59.0,186,0,0,0,0,2,1,0
19,170.0,59.0,57,0,0,0,0,3,1,0
28,185.0,84.0,186,1,0,0,1,6,0,1
24,169.0,61.0,24,0,0,0,0,2,1,0
22,179.0,79.0,70,0,1,0,1,14,0,1
26,171.0,60.0,106,0,0,0,0,2,1,0
22,180.0,73.0,68,0,0,0,0,1,0,1
23,182.0,70.0,92,0,0,1,1,6,0,1
20,177.0,73.0,92,0,0,0,0,2,0,1
25,173.0,66.0,186,0,0,0,0,10,1,0
33,175.0,120.0,151,0,0,0,0,4,0,1
26,160.0,55.0,187,0,0,0,0,4,0,1
38,159.0,59.0,151,0,0,0,0,15,1,0
22,177.0,78.0,62,0,0,1,1,1,1,0
19,177.0,67.0,144,0,0,0,0,6,1,0
21,182.0,81.0,68,0,0,0,0,1,0,1
27,176.0,76.0,113,0,0,0,0,2,0,1
30,188.0,68.0,186,0,0,0,0,2,0,1
26,162.0,46.0,139,0,0,0,0,2,1,0
23,188.0,71.0,55,0,0,0,0,15,0,1
37,168.0,53.0,168,0,0,0,0,13,1,0
27,175.0,63.0,7,0,0,0,0,8,0,1
18,170.0,57.0,142,0,0,0,0,2,0,1
22,167.0,66.0,187,0,0,0,0,4,0,1
33,205.0,99.0,89,0,0,0,0,3,0,1
26,182.0,62.0,62,0,0,0,0,7,0,1
24,169.0,65.0,37,0,0,0,0,3,1,0
20,184.0,80.0,37,0,0,0,0,14,0,1
25,192.0,79.0,66,0,0,0,0,20,0,1
21,183.0,81.0,49,0,0,0,0,11,0,1
27,173.0,60.0,92,0,0,1,1,6,1,0
24,160.0,62.0,150,0,0,0,0,10,1,0
41,163.0,58.0,20,0,0,0,0,13,1,0
20,166.0,57.0,159,0,0,0,0,14,1,0
30,171.0,59.0,184,0,0,0,0,22,1,0
26,183.0,81.0,70,0,0,0,0,2,1,0
28,185.0,74.0,129,0,0,0,0,15,0,1
27,170.0,64.0,62,0,0,0,0,9,0,1
29,181.0,73.0,57,0,0,0,0,20,0,1
28,178.0,74.0,29,0,0,0,0,4,0,1
21,168.0,56.0,70,0,0,0,0,10,1,0
30,177.0,73.0,89,0,1,0,1,9,0,1
25,180.0,56.0,55,0,0,0,0,2,0,1
24,179.0,60.0,59,0,0,0,0,6,0,1
37,182.0,105.0,167,0,0,0,0,17,0,1
36,197.0,96.0,0,0,0,0,0,16,0,1
37,164.0,63.0,70,0,0,0,0,15,1,0
18,172.0,65.0,55,0,0,0,0,2,0,1
19,168.0,72.0,130,0,0,0,0,2,0,1
23,173.0,64.0,32,0,0,0,0,2,1,0
26,172.0,75.0,166,0,0,0,0,2,0,1
31,187.0,95.0,72,0,0,0,0,3,0,1
28,191.0,86.0,50,0,0,0,0,18,0,1
21,162.0,55.0,126,0,0,0,0,2,0,1
25,168.0,70.0,70,0,1,0,1,1,1,0
26,185.0,84.0,186,0,1,0,1,6,0,1
28,190.0,81.0,14,0,0,0,0,2,0,1
26,183.0,71.0,66,0,0,0,0,21,0,1
24,166.0,79.0,178,0,0,0,0,2,0,1
24,169.0,59.0,178,0,0,0,0,2,1,0
31,163.0,59.0,66,0,0,0,0,10,1,0
26,185.0,70.0,11,0,0,0,0,2,0,1
31,178.0,67.0,66,0,0,0,0,2,0,1
27,170.0,67.0,186,0,0,0,0,16,1,0
24,185.0,83.0,88,0,0,0,0,11,0,1
24,180.0,79.0,186,0,0,0,0,9,0,1
27,167.0,77.0,178,0,0,0,0,2,0,1
51,183.0,73.0,70,1,0,0,1,13,0,1
27,191.0,82.0,186,0,0,0,0,16,0,1
35,180.0,95.0,186,0,0,0,0,2,1,0
28,158.0,55.0,177,0,0,0,0,9,1,0
32,172.0,64.0,149,0,0,0,0,2,1,0
28,175.0,74.0,151,0,0,0,0,4,0,1
30,167.0,96.0,151,0,0,0,0,4,0,1
27,162.0,60.0,151,0,0,0,0,12,1,0
24,183.0,83.0,151,0,0,0,0,6,0,1
43,177.0,63.0,151,0,0,0,0,12,1,0
56,190.0,82.0,135,0,0,1,1,13,0,1
22,208.0,94.0,29,0,0,0,0,16,0,1
23,186.0,80.0,46,0,0,0,0,6,0,1
32,192.0,145.0,70,0,0,1,1,1,0,1
31,178.0,76.0,22,0,0,0,0,12,0,1
24,190.0,68.0,180,0,0,0,0,16,1,0
23,178.0,74.0,54,0,0,0,0,4,0,1
18,185.0,92.0,7,0,0,0,0,2,0,1
31,185.0,75.0,186,0,0,0,0,16,1,0
25,180.0,81.0,114,0,0,0,0,1,0,1
22,182.0,66.0,144,0,0,0,0,2,0,1
21,173.0,58.0,81,0,0,0,0,22,1,0
25,175.0,70.0,81,0,0,0,0,3,1,0
38,164.0,65.0,81,0,0,0,0,12,1,0
29,185.0,73.0,167,0,0,0,0,2,0,1
28,172.0,96.0,151,0,0,0,0,4,0,1
20,192.0,87.0,151,0,0,0,0,6,0,1
21,164.0,57.0,75,0,0,0,0,2,1,0
19,160.0,50.0,38,0,0,0,0,6,1,0
32,174.0,60.0,62,0,0,0,0,13,0,1
27,195.0,87.0,150,0,0,0,0,6,0,1
31,163.0,61.0,186,0,0,0,0,10,1,0
32,164.0,50.0,45,0,0,0,0,2,1,0
24,185.0,75.0,149,0,0,0,0,6,0,1
20,193.0,80.0,11,0,0,0,0,6,0,1
25,200.0,94.0,46,0,0,0,0,16,0,1
34,170.0,62.0,58,0,0,0,0,15,1,0
24,182.0,80.0,101,0,0,0,0,18,0,1
24,162.0,55.0,32,0,0,0,0,4,0,1
24,165.0,50.0,11,0,0,0,0,2,1,0
26,180.0,70.0,151,0,0,0,0,2,0,1
27,167.0,64.0,11,1,0,0,1,6,1,0
21,175.0,65.0,122,0,0,0,0,6,1,0
24,177.0,74.0,0,0,0,0,0,4,0,1
30,186.0,77.0,72,0,0,0,0,2,0,1
26,165.0,63.0,117,0,0,0,0,1,1,0
24,176.0,59.0,55,0,0,0,0,2,0,1
43,165.0,58.0,24,0,0,0,0,13,1,0
36,184.0,104.0,24,0,0,0,0,2,0,1
27,195.0,125.0,151,0,0,0,0,2,0,1
27,182.0,79.0,114,0,0,0,0,2,0,1
27,165.0,66.0,68,0,0,0,0,4,0,1
22,184.0,95.0,72,0,0,0,0,11,0,1
22,171.0,62.0,79,0,0,0,0,2,0,1
21,182.0,72.0,24,0,0,0,0,6,0,1
22,166.0,60.0,184,0,0,0,0,20,1,0
21,169.0,66.0,177,0,0,0,0,1,0,1
18,180.0,88.0,10,0,0,0,0,4,0,1
19,168.0,79.0,41,0,0,0,0,2,0,1
23,181.0,77.0,135,0,0,0,0,11,0,1
23,174.0,60.0,151,0,0,0,0,2,0,1
18,148.0,50.0,112,0,0,0,0,5,1,0
29,187.0,121.0,180,0,0,0,0,9,0,1
21,179.0,70.0,184,0,0,0,0,2,1,0
21,170.0,65.0,66,0,0,0,0,10,1,0
35,172.0,75.0,84,0,0,0,0,13,0,1
26,165.0,50.0,184,0,0,0,0,9,1,0
23,152.0,65.0,32,0,0,0,0,6,1,0
27,175.0,69.0,144,0,0,0,0,2,1,0
25,190.0,75.0,184,0,0,0,0,22,0,1
19,170.0,63.0,95,0,0,0,0,4,1,0
22,183.0,76.0,97,0,2,0,2,6,0,1
25,175.0,67.0,92,0,0,0,0,14,0,1
28,174.0,72.0,57,0,0,0,0,11,1,0
27,180.0,68.0,81,0,0,0,0,2,0,1
22,184.0,89.0,58,0,0,0,0,2,0,1
33,175.0,68.0,24,0,0,0,0,11,1,0
31,173.0,63.0,151,0,0,0,0,2,1,0
33,201.0,88.0,186,0,0,0,0,16,1,0
23,212.0,112.0,11,0,0,0,0,16,0,1
34,182.0,62.0,18,0,0,0,0,2,1,0
25,178.0,65.0,150,0,0,0,0,19,1,0
24,165.0,48.0,59,0,0,0,0,2,1,0
26,171.0,63.0,24,0,0,0,0,5,0,1
29,173.0,60.0,186,0,0,0,0,15,0,1
24,167.0,51.0,127,0,0,0,0,2,1,0
30,183.0,81.0,46,0,0,0,0,1,0,1
25,180.0,125.0,92,0,0,0,0,1,0,1
27,157.0,48.0,92,0,0,0,0,1,1,0
23,207.0,101.0,11,0,0,0,0,16,0,1
32,168.0,68.0,186,0,0,1,1,5,0,1
23,171.0,70.0,150,0,0,0,0,6,1,0
25,186.0,96.0,24,0,0,0,0,4,0,1
21,168.0,55.0,180,0,0,0,0,2,1,0
21,172.0,60.0,117,0,0,0,0,1,0,1
29,178.0,77.0,186,0,0,0,0,2,0,1
26,192.0,67.0,151,0,0,0,0,2,0,1
28,180.0,65.0,70,0,0,0,0,2,0,1
25,161.0,55.0,97,0,0,0,0,4,1,0
20,178.0,69.0,163,0,0,0,0,6,0,1
35,176.0,72.0,57,0,0,0,0,4,1,0
33,180.0,74.0,70,0,0,0,0,2,0,1
31,176.0,66.0,81,0,1,0,1,1,0,1
24,157.0,54.0,66,0,0,0,0,10,1,0
46,183.0,95.0,186,0,0,0,0,9,0,1
41,155.0,53.0,156,0,0,0,0,9,1,0
25,173.0,62.0,42,0,1,0,1,15,0,1
25,196.0,115.0,144,0,0,0,0,2,0,1
22,191.0,82.0,7,0,0,0,0,16,0,1
28,169.0,66.0,57,0,0,0,0,1,0,1
31,187.0,123.0,101,0,0,0,0,2,0,1
30,195.0,94.0,184,0,0,0,0,3,0,1
26,196.0,95.0,92,0,0,0,0,2,0,1
27,165.0,55.0,180,0,0,0,0,2,1,0
21,192.0,71.0,180,0,0,0,0,16,1,0
29,169.0,59.0,24,0,0,0,0,2,1,0
31,165.0,54.0,24,0,0,0,0,2,1,0
27,184.0,90.0,24,0,0,0,0,2,0,1
26,167.0,56.0,49,0,0,0,0,12,1,0
18,167.0,56.0,12,0,0,0,0,11,1,0
21,190.0,93.0,49,0,0,0,0,2,0,1
32,164.0,53.0,32,0,0,0,0,22,1,0
34,191.0,96.0,49,0,0,0,0,4,0,1
26,172.0,64.0,24,0,0,0,0,10,1,0
25,164.0,66.0,189,0,0,0,0,1,0,1
28,192.0,78.0,151,0,0,0,0,2,0,1
32,191.0,104.0,57,0,0,0,0,3,0,1
32,176.0,62.0,57,0,0,0,0,15,0,1
30,178.0,62.0,151,0,0,0,0,2,1,0
20,170.0,69.0,129,0,0,0,0,11,1,0
26,172.0,70.0,18,0,0,0,0,11,1,0
30,191.0,92.0,18,0,0,0,0,2,0,1
27,181.0,72.0,18,0,0,0,0,15,0,1
19,182.0,71.0,32,0,0,0,0,6,1,0
23,166.0,54.0,165,0,0,0,0,6,1,0
24,178.0,66.0,150,0,0,0,0,6,1,0
25,169.0,54.0,150,0,0,0,0,2,1,0
23,168.0,53.0,135,0,0,0,0,2,1,0
30,167.0,45.0,150,0,0,0,0,15,1,0
31,179.0,76.0,36,0,0,0,0,8,0,1
16,165.0,61.0,9,0,0,0,0,6,1,0
25,182.0,80.0,129,0,0,0,0,18,0,1
24,184.0,74.0,150,1,0,0,1,6,0,1
33,190.0,100.0,129,0,0,0,0,1,0,1
41,187.0,79.0,129,0,0,0,0,13,0,1
24,168.0,58.0,129,0,0,0,0,13,0,1
25,182.0,74.0,129,0,0,0,0,21,1,0
23,185.0,70.0,186,0,0,0,0,15,0,1
22,171.0,63.0,129,0,0,0,0,10,1,0
21,188.0,88.0,129,0,0,0,0,18,0,1
44,170.0,56.0,129,0,0,0,0,13,1,0
20,186.0,75.0,18,0,0,0,0,20,0,1
27,184.0,69.0,18,0,0,0,0,7,0,1
28,177.0,64.0,129,0,0,0,0,7,0,1
27,181.0,83.0,18,0,0,0,0,11,0,1
15,180.0,68.0,77,0,0,0,0,6,1,0
23,178.0,70.0,18,0,0,0,0,10,1,0
27,189.0,87.0,129,0,0,0,0,2,0,1
24,170.0,62.0,129,0,0,0,0,10,1,0
29,164.0,60.0,11,0,0,0,0,9,1,0
50,184.0,74.0,50,0,0,0,0,13,1,0
27,173.0,63.0,18,0,0,0,0,10,1,0
23,190.0,80.0,129,0,0,0,0,11,0,1
18,172.0,64.0,129,0,0,0,0,6,1,0
24,188.0,83.0,129,0,0,0,0,11,0,1
21,157.0,48.0,18,0,0,1,1,1,1,0
49,171.0,69.0,18,0,0,0,0,13,0,1
28,173.0,73.0,18,0,0,0,0,1,0,1
23,185.0,92.0,135,0,0,0,0,20,0,1
22,180.0,73.0,150,0,0,0,0,1,0,1
27,182.0,80.0,150,0,0,0,0,2,0,1
28,199.0,84.0,18,0,0,0,0,15,0,1
28,193.0,95.0,186,0,0,1,1,6,0,1
17,174.0,63.0,18,0,0,0,0,10,1,0
25,177.0,82.0,37,0,0,0,0,12,0,1
19,179.0,71.0,18,0,0,0,0,6,0,1
25,175.0,94.0,8,0,0,0,0,17,0,1
23,166.0,66.0,8,0,0,0,0,4,0,1
36,184.0,80.0,167,0,0,0,0,9,0,1
23,188.0,65.0,167,0,0,0,0,8,0,1
34,196.0,125.0,81,0,0,0,0,2,0,1
28,174.0,54.0,116,0,0,0,0,2,0,1
30,196.0,70.0,52,0,0,0,0,16,1,0
26,185.0,96.0,186,0,0,0,0,4,0,1
21,167.0,69.0,66,0,0,0,0,20,1,0
36,157.0,47.0,57,0,0,0,0,2,1,0
25,172.0,62.0,151,0,0,0,0,2,1,0
19,157.0,55.0,116,0,0,0,0,22,1,0
20,185.0,85.0,101,0,0,0,0,18,0,1
33,159.0,43.0,57,0,0,0,0,2,1,0
31,178.0,66.0,61,0,0,0,0,15,0,1
31,179.0,60.0,167,0,0,0,0,2,1,0
31,178.0,60.0,167,0,0,0,0,2,1,0
33,182.0,67.0,129,0,1,0,1,6,1,0
28,186.0,78.0,129,0,0,0,0,20,0,1
22,170.0,62.0,162,0,0,0,0,9,1,0
28,162.0,55.0,29,0,0,0,0,4,0,1
22,190.0,76.0,162,0,0,0,0,16,1,0
41,178.0,91.0,11,0,0,0,0,9,0,1
23,180.0,82.0,32,0,0,0,0,20,0,1
25,193.0,87.0,145,0,0,0,0,6,0,1
26,171.0,66.0,108,0,0,0,0,4,0,1
19,170.0,54.0,108,0,0,0,0,22,1,0
38,178.0,57.0,29,0,0,0,0,2,1,0
30,180.0,81.0,57,0,0,0,0,15,0,1
29,175.0,66.0,47,0,0,0,0,4,0,1
34,165.0,55.0,32,0,0,0,0,4,1,0
26,195.0,112.0,129,0,0,0,0,1,0,1
37,168.0,70.0,70,0,0,0,0,9,1,0
18,173.0,60.0,93,0,0,0,0,14,0,1
26,173.0,78.0,129,0,0,0,0,1,1,0
24,180.0,73.0,129,0,0,0,0,6,0,1
26,174.0,67.0,18,0,0,0,0,10,1,0
32,194.0,90.0,49,0,0,0,0,6,0,1
23,180.0,73.0,81,0,0,0,0,6,0,1
23,173.0,62.0,81,0,0,0,0,6,1,0
23,193.0,83.0,129,0,0,0,0,6,0,1
30,170.0,61.0,18,0,0,0,0,8,1,0
20,170.0,72.0,62,0,0,0,0,4,1,0
29,186.0,94.0,49,0,0,0,0,2,0,1
25,182.0,68.0,162,0,0,0,0,16,1,0
20,184.0,76.0,62,0,0,0,0,2,0,1
28,184.0,64.0,62,0,0,0,0,8,0,1
20,166.0,60.0,123,0,0,0,0,6,1,0
36,175.0,59.0,145,0,0,0,0,2,0,1
23,198.0,85.0,0,0,0,0,0,28,1,0
23,165.0,70.0,189,0,0,0,0,20,1,0
45,165.0,58.0,168,0,0,0,0,13,1,0
28,170.0,70.0,150,0,0,0,0,2,1,0
32,163.0,79.0,186,0,0,0,0,3,1,0
20,164.0,54.0,42,0,0,0,0,5,0,1
28,177.0,61.0,57,0,0,0,0,6,1,0
27,172.0,65.0,189,0,0,0,0,2,0,1
34,183.0,73.0,42,0,0,0,0,2,0,1
19,178.0,60.0,165,0,0,0,0,6,1,0
27,165.0,85.0,50,0,0,0,0,15,1,0
19,160.0,50.0,80,0,0,0,0,6,1,0
23,197.0,98.0,66,0,0,0,0,3,0,1
22,184.0,71.0,129,0,0,0,0,23,0,1
38,176.0,69.0,93,1,0,0,1,15,0,1
25,165.0,61.0,186,0,0,0,0,5,1,0
27,164.0,50.0,108,0,0,0,0,2,1,0
22,160.0,58.0,186,0,0,0,0,10,1,0
21,185.0,74.0,70,0,0,0,0,6,1,0
28,204.0,139.0,57,0,0,0,0,2,0,1
23,177.0,70.0,89,0,0,0,0,21,0,1
38,193.0,130.0,89,0,0,0,0,2,0,1
21,170.0,74.0,151,0,0,0,0,4,0,1
27,171.0,55.0,49,0,0,0,0,8,1,0
23,179.0,73.0,70,0,0,0,0,1,0,1
30,174.0,66.0,165,0,0,0,0,7,0,1
21,160.0,62.0,70,1,0,0,1,20,1,0
41,178.0,71.0,70,0,0,0,0,13,1,0
23,189.0,77.0,12,0,0,0,0,2,0,1
32,178.0,77.0,49,0,0,0,0,14,0,1
24,171.0,83.0,72,0,0,0,0,20,0,1
23,171.0,83.0,72,0,0,0,0,20,0,1
27,210.0,95.0,151,0,0,0,0,16,0,1
24,183.0,68.0,186,2,0,0,2,6,1,0
29,165.0,63.0,151,0,0,0,0,4,1,0
20,190.0,78.0,70,0,0,0,0,6,0,1
31,186.0,77.0,168,0,0,0,0,13,0,1
19,193.0,78.0,50,0,0,0,0,20,0,1
31,178.0,70.0,168,0,0,0,0,11,0,1
21,176.0,72.0,151,0,0,0,0,4,1,0
43,170.0,72.0,58,0,0,0,0,9,1,0
26,186.0,80.0,129,0,0,0,0,2,0,1
32,188.0,104.0,72,0,0,0,0,3,0,1
20,175.0,61.0,72,0,0,0,0,6,1,0
18,171.0,57.0,159,0,0,0,0,6,1,0
20,188.0,79.0,186,1,0,0,1,6,1,0
43,189.0,80.0,129,0,0,0,0,13,0,1
28,202.0,91.0,151,0,0,0,0,6,0,1
25,174.0,67.0,24,0,0,0,0,5,0,1
26,188.0,85.0,81,0,0,0,0,2,0,1
29,161.0,47.0,184,0,0,0,0,2,1,0
26,179.0,74.0,184,0,0,0,0,6,0,1
25,168.0,78.0,49,0,1,0,1,14,0,1
21,182.0,65.0,151,0,0,0,0,6,1,0
23,169.0,66.0,53,0,0,0,0,4,0,1
27,184.0,73.0,37,0,0,0,0,6,1,0
23,173.0,77.0,186,1,0,0,1,9,0,1
28,165.0,48.0,94,0,0,0,0,2,1,0
38,180.0,86.0,151,0,0,0,0,9,0,1
18,163.0,52.0,31,0,0,0,0,6,1,0
27,190.0,84.0,68,0,0,0,0,4,0,1
29,188.0,82.0,151,0,0,0,0,6,0,1
34,156.0,76.0,93,0,0,0,0,9,0,1
31,181.0,85.0,54,0,0,0,0,9,0,1
34,178.0,60.0,70,0,0,0,0,2,1,0
30,187.0,79.0,49,0,0,0,0,2,0,1
19,183.0,90.0,178,0,0,0,0,2,0,1
30,175.0,72.0,66,0,0,0,0,10,1,0
31,188.0,86.0,186,0,0,0,0,2,0,1
29,163.0,53.0,90,0,0,0,0,2,1,0
24,176.0,76.0,135,0,0,0,0,18,1,0
22,184.0,80.0,66,0,0,0,0,6,0,1
18,172.0,59.0,11,0,0,0,0,6,1,0
22,191.0,95.0,70,0,0,0,0,6,0,1
22,187.0,95.0,66,0,0,0,0,3,0,1
32,171.0,65.0,66,0,0,0,0,10,1,0
31,180.0,68.0,66,0,0,0,0,10,1,0
27,187.0,74.0,37,0,0,0,0,11,0,1
20,183.0,78.0,37,0,0,0,0,6,0,1
26,174.0,85.0,37,0,0,0,0,12,0,1
25,184.0,77.0,37,0,0,0,0,22,0,1
14,180.0,64.0,37,0,0,0,0,6,1,0
19,156.0,50.0,37,1,0,0,1,5,1,0
28,165.0,57.0,37,0,0,0,0,1,1,0
26,160.0,50.0,37,0,0,0,0,2,1,0
24,177.0,73.0,37,0,0,0,0,4,1,0
23,171.0,73.0,97,0,0,0,0,1,0,1
20,170.0,70.0,37,0,0,0,0,10,1,0
18,173.0,62.0,37,0,0,0,0,6,1,0
